accuracy,kappa
0.9957735849056604,0.9914917423093549
0.9957688442211056,0.9914821687257831
0.995771643663739,0.9914877986951984
0.9957744360902255,0.9914933937217166
0.995773466833542,0.9914913935616618
0.99577625,0.9914970496862041
0.9957790262172285,0.9915026226405517
0.9957817955112219,0.9915081782498535
0.9957833125778331,0.991511225043349
0.9957873134328358,0.9915191794125451
0.9957888198757764,0.9915221570178603
0.995787841191067,0.9915201625737359
0.9957905824039653,0.9915256792725451
0.9957871287128713,0.9915187775176562
0.9957923362175526,0.9915292182660974
0.9957938271604938,0.991532291176311
0.9957965474722564,0.9915378098404071
0.9957992610837438,0.9915432436675343
0.9957945879458795,0.9915337661447682
0.9957972972972973,0.9915391340021291
0.9957975460122699,0.9915397039780587
0.995797794117647,0.9915403096719472
0.9958017135862913,0.9915481931650434
0.99580195599022,0.9915487229410872
0.9958021978021978,0.9915492614702472
0.9958,0.9915448550793166
0.9958014616321559,0.9915478339567422
0.9958017031630171,0.9915482612338198
0.9958031591737545,0.9915512153608453
0.9958058252427184,0.9915565937381735
0.995809696969697,0.9915642911573396
0.9958099273607748,0.9915647596541662
0.9958101571946796,0.9915651971231262
0.9958115942028986,0.9915681328386543
0.9958142340168878,0.9915733922600911
0.9958120481927711,0.9915690130614916
0.9958146811070999,0.9915742686587439
0.9958161057692307,0.9915771068276409
0.9958187274909964,0.9915823500676126
0.9958189448441247,0.9915828121437077
0.9958167664670659,0.9915784018937222
0.995816985645933,0.9915787527071046
0.995816009557945,0.9915767547969281
0.9958162291169451,0.9915772246511885
0.9958164481525625,0.9915776934167562
0.9958178571428571,0.99158057564265
0.9958168846611177,0.9915786307742833
0.9958194774346794,0.9915838031280184
0.9958196915776987,0.9915842260214676
0.9958210900473934,0.9915869503126089
0.9958224852071006,0.9915897623633102
0.9958215130023641,0.9915878148783173
0.9958205430932704,0.9915858720158849
0.9958183962264151,0.9915814964872731
0.9958209658421673,0.9915866940206695
0.99582,0.991584662355394
0.9958225616921269,0.9915898698030727
0.9958227699530516,0.9915903776788632
0.9958253223915592,0.9915955435714242
0.9958208430913349,0.9915865627499457
0.9958210526315789,0.9915869508429249
0.9958189252336449,0.9915827592428547
0.9958203033838973,0.9915854919860075
0.9958181818181818,0.991581244725734
0.9958195576251455,0.9915840015759714
0.9958197674418605,0.991584454158089
0.9958141695702671,0.9915731717926601
0.9958178654292343,0.9915806089045905
0.9958203939745075,0.9915856690014127
0.9958194444444445,0.991583757284726
0.9958208092485549,0.9915864477068692
0.9958210161662817,0.9915869038039272
0.9958212226066897,0.9915872987458362
0.9958145161290323,0.9915737608075117
0.9958147295742232,0.9915741509871512
0.995816091954023,0.9915769126980625
0.9958140068886338,0.9915726692598871
0.9958153669724771,0.9915754673587691
0.9958132875143184,0.9915712920080165
0.9958123569794051,0.9915694689153911
0.9958148571428571,0.9915744158005122
0.9958184931506849,0.9915816198201732
0.9958232611174458,0.9915911673632474
0.9958246013667426,0.9915939815122916
0.9958236632536974,0.991592042969897
0.995825,0.9915946313206292
0.9958240635641317,0.9915927587451697
0.9958208616780045,0.9915863377554653
0.9958244620611552,0.9915935709013448
0.9958280542986425,0.9916006882852902
0.9958282485875706,0.9916010813684683
0.9958284424379232,0.9916014022328475
0.9958320180383314,0.9916085642671393
0.9958367117117117,0.9916181180265702
0.995838020247469,0.9916207528226172
0.9958359550561797,0.9916165568194478
0.9958372615039282,0.991619116657725
0.9958363228699552,0.9916172642750753
0.9958353863381859,0.9916153392001127
0.9958400447427294,0.9916247506899105
0.9958402234636872,0.9916251461434097
0.9958404017857143,0.9916256049187258
0.9958416945373467,0.9916282291888298
0.9958396436525613,0.9916240287905528
0.9958387096774194,0.9916220633909624
0.9958411111111111,0.9916269062666409
0.9958412874583796,0.991627159796234
0.9958414634146342,0.991627525213454
0.9958449612403101,0.9916346256350191
0.9958462389380531,0.9916371924255517
0.9958486187845303,0.9916420432185419
0.9958487858719647,0.9916423483118604
0.9958500551267916,0.9916449523768818
0.995852422907489,0.9916497032527765
0.9958547854785479,0.9916545397799775
0.9958527472527473,0.9916504650887302
0.9958540065861691,0.9916528628999938
0.9958563596491228,0.9916575932819905
0.9958576122672508,0.9916601963208468
0.9958533916849015,0.9916517038762387
0.9958502732240437,0.9916455034934472
0.9958515283842795,0.9916480336838359
0.995854961832061,0.9916548630627137
0.9958572984749455,0.9916596880235624
0.9958531011969532,0.9916512098048172
0.9958554347826087,0.9916558266178285
0.99585776330076,0.9916604423427631
0.9958622559652929,0.9916695011215371
0.9958624052004333,0.99166972367418
0.9958625541125541,0.9916700342988461
0.9958605405405405,0.9916659203018167
0.995865010799136,0.9916748899803491
0.9958640776699029,0.9916730206900841
0.9958642241379311,0.9916733351958787
0.9958654467168999,0.9916758030460515
0.9958655913978495,0.9916761636951895
0.9958635875402793,0.9916721780926843
0.9958594420600858,0.9916638865502667
0.9958595927116828,0.9916642325268175
0.9958608137044968,0.99166668808985
0.9958598930481284,0.991664846540168
0.9958611111111111,0.9916672991083059
0.9958623265741728,0.9916697726119027
0.99586460554371,0.9916743972740434
0.995866879659212,0.9916789888939439
0.995868085106383,0.991681413066716
0.9958703506907545,0.9916860162931778
0.9958662420382166,0.9916777865507541
0.9958663838812302,0.9916781082170895
0.9958665254237288,0.9916784579402885
0.9958656084656085,0.9916766320035191
0.9958699788583509,0.991685440491721
0.9958711721224921,0.9916878341386292
0.9958723628691983,0.9916902199148245
0.9958746048472076,0.9916947206155239
0.9958715789473684,0.9916885575130815
0.9958706624605678,0.9916867638540621
0.9958718487394957,0.9916891008409958
0.9958719832109129,0.9916894385091213
0.9958731656184486,0.9916918189517326
0.995869109947644,0.9916837292772768
0.9958702928870293,0.9916861248280505
0.9958672936259143,0.9916800923511178
0.9958695198329854,0.9916845443016642
0.9958686131386861,0.9916827047390572
0.9958677083333334,0.9916808888100201
0.9958647242455775,0.9916748529309979
0.9958669438669439,0.9916793313196989
0.9958670820353064,0.9916795995812746
0.9958672199170124,0.9916798531962373
0.9958694300518135,0.9916844248548028
0.995868530020704,0.9916825790957959
0.9958624612202689,0.9916703038440506
0.9958636363636364,0.9916727032526746
0.9958637770897832,0.9916730131298017
0.9958649484536083,0.9916752928963006
0.9958661174047374,0.99167766858367
0.9958672839506173,0.9916799779479781
0.9958602261048304,0.9916657215501046
0.9958624229979466,0.9916701681469037
0.9958625641025641,0.9916704090388414
0.9958647540983606,0.9916748111196257
0.9958648925281474,0.9916750356266815
0.9958660531697342,0.9916774224225131
0.9958672114402451,0.9916798125920663
0.995865306122449,0.9916759643469006
0.995868501529052,0.9916824057164108
0.9958696537678208,0.9916846923159065
0.9958718209562564,0.99168904297511
0.9958678861788618,0.9916811890101648
0.9958649746192894,0.991675341238156
0.9958651115618661,0.9916756320775415
0.9958611955420466,0.991667746964999
0.9958623481781377,0.9916700756681626
0.9958634984833165,0.991672465537598
0.9958666666666667,0.9916788490303752
0.9958657921291625,0.9916770582013074
0.9958649193548387,0.9916752901417412
0.995865055387714,0.9916755434186463
0.995864185110664,0.9916738159093405
0.9958633165829146,0.9916721382146965
0.9958644578313253,0.9916744083609044
0.9958645937813441,0.9916746669692463
0.9958677354709419,0.9916809672080986
0.9958658658658659,0.9916772046476298
